Location_name,Item_type,x,y,z,Friendly Name,Description,Map View,Location Name,Region,Notes,Accesibility (Vanilla/First),Alternatives,"Ideas, Communication"
Coin641_2,CoinItem,-6637.416016,-18987.67969,2024.012695,Big Coin,CoinBig_C,SupraMap,in air,After_Chapel3,,,,
Coin642,CoinItem,-6867.186523,-19238.02734,2016.075806,Big Coin,CoinBig_C,SupraMap,in air,After_Chapel3,,,,
CoinBig10,CoinItem,-53768.55469,31048.98438,625.7659912,Big Coin,CoinBig_C,SupraMap,behind behind ball parkour,Carrot_Town,,ForceBeam & Cube & Strong,,
CoinBig11,CoinItem,-52396.22266,31048.98438,625.7659912,Big Coin,CoinBig_C,SupraMap,behind behind ball parkour,Carrot_Town,,ForceBeam & Cube & Strong,,
CoinBig12_1489,CoinItem,-68085.53125,55106.23438,557.53125,Big Coin,CoinBig_C,SupraMap,in keycardhouse,Carrot_Town,,,,
CoinBig13,CoinItem,-68352.14063,55106.23438,557.53125,Big Coin,CoinBig_C,SupraMap,in keycardhouse,Carrot_Town,,,,
CoinBig14,CoinItem,-53883.95703,40674.58984,2307.72876,Big Coin,CoinBig_C,SupraMap,ceiling under glass,Carrot_Town,,ForceBeam & HeightIncrease4,,
CoinBig15,CoinItem,-41937.04297,58151.9375,2312.570801,Big Coin,CoinBig_C,SupraMap,next to carrots,Carrot_Town,,ForceBeam,,
CoinBig16,CoinItem,-28930.04102,-13832.91211,-2290.000244,Big Coin,CoinBig_C,SupraMap,behind green key,After_Chapel1,,Chest91,,
CoinBig17,CoinItem,-29113.03711,-13832.91211,-2290.000244,Big Coin,CoinBig_C,SupraMap,behind green key,After_Chapel1,,Chest91,,
CoinBig18,CoinItem,-41937.04297,57867.45703,2312.570801,Big Coin,CoinBig_C,SupraMap,next to carrots,Carrot_Town,,ForceBeam,,
CoinBig19,CoinItem,21554,21257,1863,Big Coin,CoinBig_C,SupraMap,attic of blue house,Blueville,,ForceBeam2 & Strong & Sword,,
CoinBig20_1253,CoinItem,-52260,37080,580,Big Coin,CoinBig_C,SupraMap,behind ball parkour,Carrot_Town,,ForceBeam & Cube & Strong,,
CoinBig21_1568,CoinItem,-2794.543457,-23916.25977,1333.263184,Big Coin,CoinBig_C,SupraMap,in nook on dirt shelf,After_Chapel3,,ProgGun3 & HeightIncrease8 & BuyForceCube_C,,
CoinBig22_2507,CoinItem,-34337.57031,-23396.66602,1151.668213,Big Coin,CoinBig_C,SupraMap,on top of tree,After_Chapel4,,HeightIncrease5 and Prog:ForceBeam3 and BuyForceCube_C,,
CoinBig23_6,CoinItem,29230,20145,1522,Big Coin,CoinBig_C,SupraMap,attic of blue house after jump,Blueville,,HeightIncrease3,,
CoinBig24,CoinItem,21817,21257,1863,Big Coin,CoinBig_C,SupraMap,attic of blue house,Blueville,,ForceBeam2 & Strong & Sword,,
CoinBig25_8,CoinItem,28959,19947,243,Big Coin,CoinBig_C,SupraMap,next to sewer grate,Blueville,,HeightIncrease3,,
CoinBig26,CoinItem,24272,21419,1864,Big Coin,CoinBig_C,SupraMap,attic of blue house,Blueville,,ForceBeam2 & Strong & Sword,,
CoinBig27,CoinItem,29802,18195,1376,Big Coin,CoinBig_C,SupraMap,corner of roof,Blueville,,ForceBeam2 & HeightIncrease3,,
CoinBig28,CoinItem,24107,25268,713,Big Coin,CoinBig_C,SupraMap,laser house,Blueville,,Forcebeam2 & Forcecube,,
CoinBig29,CoinItem,23816,25268,713,Big Coin,CoinBig_C,SupraMap,laser house,Blueville,,Forcebeam2 & Forcecube,,
CoinBig2_246,CoinItem,-49000.46875,37962.36328,1347.72876,Big Coin,CoinBig_C,SupraMap,at start,Carrot_Town,,ForceBeam,,
CoinBig30,CoinItem,23437,25268,713,Big Coin,CoinBig_C,SupraMap,laser house,Blueville,,Forcebeam2 & Forcecube,,
CoinBig31,CoinItem,23077,25268,713,Big Coin,CoinBig_C,SupraMap,laser house,Blueville,,Forcebeam2 & Forcecube,,
CoinBig32,CoinItem,24387,25268,713,Big Coin,CoinBig_C,SupraMap,laser house,Blueville,,Forcebeam2 & Forcecube,,
CoinBig33,CoinItem,24709,25268,713,Big Coin,CoinBig_C,SupraMap,laser house,Blueville,,Forcebeam2 & Forcecube,,
CoinBig34_2,CoinItem,25661,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig35,CoinItem,25849,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig36,CoinItem,26066,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig37,CoinItem,26205,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig38,CoinItem,26409,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig39,CoinItem,26680,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig3_2,CoinItem,8306.605469,-212.1149597,3699.213623,Big Coin,CoinBig_C,SupraMap,in air,Farm,,EnemySpawn45_8669,,
CoinBig4,CoinItem,28741.44336,-39587.89453,4655.117676,Big Coin,CoinBig_C,SupraMap,on hill next to moon,Red_Crystal,,Chest60_2151 + (BuyForceCube_C or BuyTranslocator_C),,
CoinBig40,CoinItem,26827,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig41,CoinItem,26979,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig42,CoinItem,27121,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig43,CoinItem,27281,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig44,CoinItem,27451,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig45,CoinItem,26566,34652,1082,Big Coin,CoinBig_C,SupraMap,beneath Castle,Blueville,,ForceBeam2 & Forcecube & Proggun,,
CoinBig46,CoinItem,46917.78516,-22943.39453,4458.755859,Big Coin,CoinBig_C,SupraMap,on top of hut,Lavafield,,"
Chest146_2",,
CoinBig47,CoinItem,53848.65234,13903.14355,6195.491699,Big Coin,CoinBig_C,SupraMap,on top of blockhouse,After_Green,,HeightIncrease10,,
CoinBig48,CoinItem,54070.33594,12981.12598,6542.508789,Big Coin,CoinBig_C,SupraMap,on top of blockhouse,After_Green,,HeightIncrease10,,
CoinBig49,CoinItem,40306.72656,18651.41992,5598.185547,Big Coin,CoinBig_C,SupraMap,on gate,Before_Boss,,Translocator & HeightIncrease5,,
CoinBig5,CoinItem,-28386.17383,36788.16406,1310.85498,Big Coin,CoinBig_C,SupraMap,beneath big tree,Before_Purple,,Chest129_6,,
CoinBig50,CoinItem,38250.30469,18657.91406,5598.166504,Big Coin,CoinBig_C,SupraMap,on gate,Before_Boss,,Translocator & HeightIncrease5,,
CoinBig51,CoinItem,45871.92578,16406.20703,3206.036621,Big Coin,CoinBig_C,SupraMap,in paper hut,in paper hut,in paper hut,in paper hut,,
CoinBig52,CoinItem,50418.54688,-27008.6543,2195.342041,Big Coin,CoinBig_C,SupraMap,on ledge,Lavafield,,ForceBeam3 & BuyForceCube_C & HeightIncrease7,,
CoinBig53,CoinItem,50096.83203,-26880.92773,2204.805664,Big Coin,CoinBig_C,SupraMap,on ledge,Lavafield,,ForceBeam3 & BuyForceCube_C & HeightIncrease7,,
CoinBig54,CoinItem,50616.55078,-27150.46289,2194.450684,Big Coin,CoinBig_C,SupraMap,on ledge,Lavafield,,ForceBeam3 & BuyForceCube_C & HeightIncrease7,,
CoinBig55,CoinItem,-42218.79297,51533.875,3272.729004,Big Coin,CoinBig_C,SupraMap,near chest near exit,Carrot_Town,,ForceBeam & HeightIncrease10,,
CoinBig56,CoinItem,-56108.34766,39940.58984,3411.115234,Big Coin,CoinBig_C,SupraMap,on roof ,Carrot_Town,,Before_Purple & Translocator & ForceBeam,,
CoinBig57,CoinItem,-56103.10156,40682.36719,3410.592285,Big Coin,CoinBig_C,SupraMap,on roof ,Carrot_Town,,Before_Purple & Translocator & ForceBeam,,
CoinBig58,CoinItem,-56122.90625,41378.73828,3410.592285,Big Coin,CoinBig_C,SupraMap,on roof ,Carrot_Town,,Before_Purple & Translocator & ForceBeam,,
CoinBig59,CoinItem,-56094.32031,42355.23828,3410.592529,Big Coin,CoinBig_C,SupraMap,on roof ,Carrot_Town,,Before_Purple & Translocator & ForceBeam,,
CoinBig6,CoinItem,-28816.48828,36562.38672,1310.855591,Big Coin,CoinBig_C,SupraMap,,,,,,
CoinBig60,CoinItem,-34344.45313,125.3010406,2305.698242,Big Coin,CoinBig_C,SupraMap,after Harddrive,After_Chapel1,,Belt & ForceBeam,,
CoinBig61,CoinItem,-31665.08203,139.6989288,2305.695068,Big Coin,CoinBig_C,SupraMap,after Harddrive,After_Chapel1,,Belt & ForceBeam,,
CoinBig62,CoinItem,36711,-4074,3988,Big Coin,CoinBig_C,SupraMap,On top of wood on high clif,Lavafield,,Red_Crystal & ForceBeam3,,
CoinBig63,CoinItem,-25348,-42853,-1190,Big Coin,CoinBig_C,SupraMap,next to lockerroom,Suprafield,,,,
CoinBig64_2,CoinItem,4093.058594,55197.78906,782.1776733,Big Coin,CoinBig_C,SupraMap,far corner,Behind_Blueville,,,,
CoinBig65,CoinItem,97424.53906,20374.74609,10325.44922,Big Coin,CoinBig_C,SupraMap,edge of the map,Boss_Arena,,HeightIncrease12,,
CoinBig66,CoinItem,80278.47656,30684.97461,8860.40918,Big Coin,CoinBig_C,SupraMap,on top of blocks,Boss_Arena,,HeightIncrease10,,
CoinBig67,CoinItem,74502.64844,29883.07617,7875.997559,Big Coin,CoinBig_C,SupraMap,on top of blocks,Boss_Arena,,HeightIncrease10,,
CoinBig68,CoinItem,69351.91406,27708.73438,7322.911133,Big Coin,CoinBig_C,SupraMap,on top of blocks,Boss_Arena,,HeightIncrease10,,
CoinBig69,CoinItem,97524.71875,20600.19531,10298.86133,Big Coin,CoinBig_C,SupraMap,edge of the map,Boss_Arena,,HeightIncrease12,,
CoinBig7,CoinItem,-61292.73828,52539.95703,1759.1604,Big Coin,CoinBig_C,SupraMap,between orange trees,Carrot_Town,,ForceBeam & heightIncrease4,,
CoinBig70,CoinItem,46118.47266,16406.20703,3206.036621,Big Coin,CoinBig_C,SupraMap,in paper hut,Behind_Green,,Gun & HeightIncrease5,,
CoinBig71,CoinItem,-23056.2832,-18706.89258,5716.708984,Big Coin,CoinBig_C,SupraMap,in air above After_Chalep2,After_Chapel2,via flower lady jumppad,After_Chapel3,,
CoinBig72,CoinItem,-23668.6543,-18071.14453,5304.258301,Big Coin,CoinBig_C,SupraMap,in air above After_Chalep2,After_Chapel2,,After_Chapel3,,
CoinBig73,CoinItem,-23393.28516,-18396.28516,5493.219238,Big Coin,CoinBig_C,SupraMap,in air above After_Chalep2,After_Chapel2,,After_Chapel3,,
CoinBig74,CoinItem,7875.544434,-62.49990845,3674.729492,Big Coin,CoinBig_C,SupraMap,in air,Farm,,EnemySpawn45_8669,,
CoinBig75_2,CoinItem,24868.32617,36046.9375,3963.054443,Big Coin,CoinBig_C,SupraMap,before throneroom,Blueville,,Belt & Strong & Sword & Forcebeam & HeightIncrease8,,
CoinBig76,CoinItem,25673.61133,35070.45703,1677.054199,Big Coin,CoinBig_C,SupraMap,under throne,Behind_Blueville,, ,,
CoinBig77,CoinItem,25337.08398,34101.03516,1659.053955,Big Coin,CoinBig_C,SupraMap,under throne,Behind_Blueville,,HeightIncrease5,,
CoinBig78_2,CoinItem,29214.12305,7564.027344,8457.788086,Big Coin,CoinBig_C,SupraMap,top of castle,Blueville,,HeightIncrease100,,
CoinBig79_2,CoinItem,-40483.32422,42455.71094,1003.550171,Big Coin,CoinBig_C,SupraMap,above swining plank,Purple_Crystal,,RedPlankItems & ForceBeam & HeightIncrease4,,
CoinBig8,CoinItem,-68520.35156,54651.84375,1658.56665,Big Coin,CoinBig_C,SupraMap,top of keycard house,Carrot_Town,,ForceBeam,,
CoinBig80,CoinItem,8751.985352,-418.0983582,3681.635742,Big Coin,CoinBig_C,SupraMap,in air,Farm,,EnemySpawn45_8669,,
CoinBig81_2,CoinItem,-53094.51172,-44433.03516,2186.372803,Big Coin,CoinBig_C,SupraMap,on yellow pipe,Blue_Crystal_After_Gate,,BuyBelt_C,,
CoinBig9,CoinItem,-65967.89063,51075.12891,1818.541992,Big Coin,CoinBig_C,SupraMap,next to carrots,Carrot_Town,,ForceBeam & HeightIncrease3,,
CoinBig_371,CoinItem,-31923.99219,39922.00781,-2937.629639,Big Coin,CoinBig_C,SupraMap,in hidden nook,Purple_Crystal,,RedPlankItems & ForceBeam & HeightIncrease4,,
EnemySpawn10,EnemySpawner,23654.17578,-28443.29492,220.6086426,Wooden Cross,EnemySpawn1_C,SupraMap,bottom of tower,Red_Crystal,,,,
EnemySpawn100_6137,EnemySpawner,-19570.1582,-18749.82617,-356.1310425,Wooden Cross,EnemySpawn1_C,SupraMap,blocking passage,After_Chapel1,,After_Chapel2 or HeightIncrease8 ,,
EnemySpawn101_6910,EnemySpawner,-19379.61328,-18834.94141,-343.8973083,Wooden Cross,EnemySpawn1_C,SupraMap,blocking passage,After_Chapel1,,After_Chapel2 or HeightIncrease8 ,,
EnemySpawn102_8395,EnemySpawner,-23104.39844,-16034.23047,-1640.730469,Wooden Cross,EnemySpawn1_C,SupraMap,next to red barrel stump,After_Chapel1,,Chest91,,
EnemySpawn108_1932,EnemySpawner,-18439.94727,-47504.05078,262.4226685,Wooden Cross,EnemySpawn1_C,SupraMap,on hill,Suprafield,,,,
EnemySpawn113_2595,EnemySpawner,-10276.98633,-47976.22266,-5.712409973,Wooden Cross,EnemySpawn1_C,SupraMap,behind house on hill,Suprafield,,,,
EnemySpawn114_3558,EnemySpawner,-18925.37109,-44790.98828,54.5397644,Wooden Cross,EnemySpawn1_C,SupraMap,on hill,Suprafield,,,,
EnemySpawn115_4661,EnemySpawner,-20768.30469,-46532.3125,228.6898804,Wooden Cross,EnemySpawn1_C,SupraMap,on hill,Suprafield,,,,
EnemySpawn12_9217,EnemySpawner,19756.41211,-31669.53711,-113.3603592,Wooden Cross,EnemySpawn1_C,SupraMap,at green moon,Red_Crystal,,,,
EnemySpawn134,EnemySpawner,7611.892578,12017.99023,499.5112915,Wooden Cross,EnemySpawn1_C,SupraMap,near chest,Rattlehag,,,,
EnemySpawn13_10642,EnemySpawner,16621.90234,-30370.74414,-198.7578125,Wooden Cross,EnemySpawn1_C,SupraMap,behind Cookhouse,Red_Crystal,,,,
EnemySpawn159,EnemySpawner,-8552.394531,32176.26563,576.7692871,Wooden Cross,EnemySpawn1_C,SupraMap,behind structure,After_Rattlehag,,,,
EnemySpawn15_13798,EnemySpawner,17591.78516,-22820.41211,9.168563843,Wooden Cross,EnemySpawn1_C,SupraMap,at door to Desert1,Red_Crystal,,,,
EnemySpawn160,EnemySpawner,-6360.1875,22079.05859,562.5463867,Wooden Cross,EnemySpawn1_C,SupraMap,at eastern wall,After_Rattlehag,,,,
EnemySpawn161,EnemySpawner,-13618.90039,17269.30859,-2071.096436,Wooden Cross,EnemySpawn1_C,SupraMap,valley floor,After_Rattlehag,,,,
EnemySpawn162,EnemySpawner,-14208.69336,28155.99805,-2029.98877,Wooden Cross,EnemySpawn1_C,SupraMap,valley floor,After_Rattlehag,,,,
EnemySpawn163,EnemySpawner,-25017.51563,30470.57617,326.1170959,Wooden Cross,EnemySpawn1_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn164,EnemySpawner,-28680.86523,30180.42773,542.6549072,Wooden Cross,EnemySpawn1_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn16_785,EnemySpawner,13939.92188,-17243.31641,277.9129028,Wooden Cross,EnemySpawn1_C,SupraMap,in corner,Desert2,,,,
EnemySpawn177,EnemySpawner,-68191.15625,56097.52734,549.984436,Wooden Cross,EnemySpawn1_C,SupraMap,in town,Carrot_Town,,,,
EnemySpawn178,EnemySpawner,-69770.05469,50771.47266,657.7329102,Wooden Cross,EnemySpawn1_C,SupraMap,in town,Carrot_Town,,,,
EnemySpawn179,EnemySpawner,-67342.20313,47574.45703,641.7356567,Wooden Cross,EnemySpawn1_C,SupraMap,in town,Carrot_Town,,,,
EnemySpawn17_1940,EnemySpawner,13366.64355,-14881.25488,-52.10562134,Wooden Cross,EnemySpawn1_C,SupraMap,Next to big rock,Desert2,,,,
EnemySpawn180,EnemySpawner,-59074.51563,40488.63281,408.43396,Wooden Cross,EnemySpawn1_C,SupraMap,next to cheese,Carrot_Town,,,,
EnemySpawn181,EnemySpawner,-56006.25,42227.45703,372.3879395,Wooden Cross,EnemySpawn1_C,SupraMap,next to purple tree,Carrot_Town,,,,
EnemySpawn182,EnemySpawner,-52378.26953,49457.15625,424.5018311,Wooden Cross,EnemySpawn1_C,SupraMap,next to purple tree,Carrot_Town,,,,
EnemySpawn183,EnemySpawner,-61059.31641,52163.50391,818.0524292,Wooden Cross,EnemySpawn1_C,SupraMap,between orange trees,Carrot_Town,,,,
EnemySpawn184,EnemySpawner,2405.802246,-41398.92578,948.1014404,Wooden Cross,EnemySpawn1_C,SupraMap,Behind coloring pipe,Redville,,Chest39_5860,,
EnemySpawn186,EnemySpawner,2546.388428,-41413.80469,943.4868774,Wooden Cross,EnemySpawn1_C,SupraMap,Behind coloring pipe,Redville,,,,
EnemySpawn19_3926,EnemySpawner,11643.42578,-14108.75293,-181.4465637,Wooden Cross,EnemySpawn1_C,SupraMap,Next to blocks,Desert2,,,,
EnemySpawn1_398,EnemySpawner,4125.04541,-28013.55469,-581.2788696,Wooden Cross,EnemySpawn1_C,SupraMap,Next to cactus,Desert1,,,,
EnemySpawn2,EnemySpawner,6216.393066,-27094.98438,-960.8184814,Wooden Cross,EnemySpawn1_C,SupraMap,Next to jumppad,Desert1,,,,
EnemySpawn20_4982,EnemySpawner,8686.90918,-13825.75195,-315.8147278,Wooden Cross,EnemySpawn1_C,SupraMap,next to yellow pipes,Desert2,,,,
EnemySpawn21_6371,EnemySpawner,6851.07373,-16257.00586,-29.35122681,Wooden Cross,EnemySpawn1_C,SupraMap,next to yellow pipes,Desert2,,,,
EnemySpawn22_7661,EnemySpawner,10588.58691,-19585.57031,-146.2686768,Wooden Cross,EnemySpawn1_C,SupraMap,Next to purple block,Desert2,,,,
EnemySpawn25_11261,EnemySpawner,10425.11914,-11332.05371,-473.9524231,Wooden Cross,EnemySpawn1_C,SupraMap,Next to stacked blocks,Desert2,,,,
EnemySpawn26_12614,EnemySpawner,15449.25977,-9405.301758,-300.3464355,Wooden Cross,EnemySpawn1_C,SupraMap,next to Desert3,Desert2,,,,
EnemySpawn27_13769,EnemySpawner,11105.46094,-11759.5791,-437.3916016,Wooden Cross,EnemySpawn1_C,SupraMap,Next to stacked blocks,Desert2,,,,
EnemySpawn29_15287,EnemySpawner,12884.7832,-15812.26074,80.81988525,Wooden Cross,EnemySpawn1_C,SupraMap,Next to big rock,Desert2,,,,
EnemySpawn32_18509,EnemySpawner,5015.381348,-23183.54883,109.9215927,Wooden Cross,EnemySpawn1_C,SupraMap,Next to gate,Desert1,,,,
EnemySpawn34_22106,EnemySpawner,8572.264648,-27269.93164,-733.8027954,Wooden Cross,EnemySpawn1_C,SupraMap,Next to pencil,Desert1,,,,
EnemySpawn36_24263,EnemySpawner,1116.671875,-30818.26953,-249.7299042,Wooden Cross,EnemySpawn1_C,SupraMap,Next to lever,Desert1,,,,
EnemySpawn37_25193,EnemySpawner,1120.824341,-28003.25977,44.06321716,Wooden Cross,EnemySpawn1_C,SupraMap,Next to Screwdriver,Desert1,,,,
EnemySpawn38_26456,EnemySpawner,10714.17871,-28059.39844,-190.459137,Wooden Cross,EnemySpawn1_C,SupraMap,Next to Candles,Desert1,,,,
EnemySpawn39_2054,EnemySpawner,2805,3110,-115,Wooden Cross,EnemySpawn1_C,SupraMap,next to entrance,Farm,,,,
EnemySpawn4,EnemySpawner,-315.1196289,-29183.48242,89.2250061,Wooden Cross,EnemySpawn1_C,SupraMap,Next to window,Desert1,,,,
EnemySpawn40_3452,EnemySpawner,-825,4695,-150,Wooden Cross,EnemySpawn1_C,SupraMap,behind cave entrance,Farm,,,,
EnemySpawn41_4778,EnemySpawner,-8009.999023,3425,-262.7984924,Wooden Cross,EnemySpawn1_C,SupraMap,above red moon,Farm,,,,
EnemySpawn42_5717,EnemySpawner,-7099.999023,-1115,-227.8071136,Wooden Cross,EnemySpawn1_C,SupraMap,next to locked entrance,Farm,,,,
EnemySpawn43_8117,EnemySpawner,-1285,-1865,-255,Wooden Cross,EnemySpawn1_C,SupraMap,next to pumpkin patch,Farm,,,,
EnemySpawn44,EnemySpawner,-4875,-3845,-51.26721191,Wooden Cross,EnemySpawn1_C,SupraMap,next to Construction blocks,Farm,,,,
EnemySpawn45_8669,EnemySpawner,2730.302246,-4336.376953,916.7661133,Wooden Cross,EnemySpawn1_C,SupraMap,raised ledge,Farm,,(BuyBelt_C and HeightIncrease3) or HeightIncrease8 ,,
EnemySpawn46_9770,EnemySpawner,6380,-2525,155,Wooden Cross,EnemySpawn1_C,SupraMap,northwest 1,Farm,,,,
EnemySpawn47_10961,EnemySpawner,7625,2930,-100,Wooden Cross,EnemySpawn1_C,SupraMap,behind gear,Farm,,,,
EnemySpawn48_1802,EnemySpawner,15151.86816,1023.183716,-612.8143921,Wooden Cross,EnemySpawn1_C,SupraMap,at central stone,Desert3,,,,
EnemySpawn49_2921,EnemySpawner,17664.86523,-491.2391968,-647.4528809,Wooden Cross,EnemySpawn1_C,SupraMap,opposite nugget wall,Desert3,,,,
EnemySpawn5,EnemySpawner,6163.487793,-30822.7793,-822.9105225,Wooden Cross,EnemySpawn1_C,SupraMap,Under Overhang,Desert1,,,,
EnemySpawn50_4355,EnemySpawner,16556.20508,519.0985107,-644.1439209,Wooden Cross,EnemySpawn1_C,SupraMap,next to sign,Desert3,,,,
EnemySpawn51_5105,EnemySpawner,12303.96387,42.47915649,-210.1198578,Wooden Cross,EnemySpawn1_C,SupraMap,next to magnet tower,Desert3,,,,
EnemySpawn52_2702,EnemySpawner,7555.222168,11908.64551,492.9844971,Wooden Cross,EnemySpawn1_C,SupraMap,near chest,Rattlehag,,,,
EnemySpawn53_866,EnemySpawner,3690.86792,-10861.02051,571.7956543,Wooden Cross,EnemySpawn1_C,SupraMap,next to yellow U pipe,Desert2,,,,
EnemySpawn54_5552,EnemySpawner,-28230.34766,-13380.01172,-2369.221924,Wooden Cross,EnemySpawn1_C,SupraMap,next to shield generator,After_Chapel1,,Chest91,,
EnemySpawn57_7199,EnemySpawner,-30293.29492,-18558.99414,-1167.23291,Wooden Cross,EnemySpawn1_C,SupraMap,next to stomp house,After_Chapel4,,,,
EnemySpawn58,EnemySpawner,-25080.50195,-15233.00684,-2370.456299,Wooden Cross,EnemySpawn1_C,SupraMap,next to shield generator,After_Chapel1,,Chest91,,
EnemySpawn59_3789,EnemySpawner,-32191.625,-19050.2207,-1158.616943,Wooden Cross,EnemySpawn1_C,SupraMap,next to bush,After_Chapel4,,,,
EnemySpawn6,EnemySpawner,3454.01709,-25593.72461,-278.3960266,Wooden Cross,EnemySpawn1_C,SupraMap,Under structure,Desert1,,,,
EnemySpawn61,EnemySpawner,7701.311523,12072.89746,489.585144,Wooden Cross,EnemySpawn1_C,SupraMap,near chest,Rattlehag,,,,
EnemySpawn66,EnemySpawner,-38725.83203,-22712.45703,-1151.640137,Wooden Cross,EnemySpawn1_C,SupraMap,in the back,After_Chapel4,,,,
EnemySpawn67,EnemySpawner,-35378.64453,-21089.27539,-1151.640137,Wooden Cross,EnemySpawn1_C,SupraMap,next to coin tower,After_Chapel4,,,,
EnemySpawn69_6438,EnemySpawner,-33050.96094,-14028.45117,-741.4298096,Wooden Cross,EnemySpawn1_C,SupraMap,behind trees,After_Chapel1,,Chest91,,
EnemySpawn7,EnemySpawner,8873.358398,-25414.65234,-498.9863281,Wooden Cross,EnemySpawn1_C,SupraMap,Next to plank,Desert1,,,,
EnemySpawn73_7722,EnemySpawner,-29996.67383,-11160.25684,-1431.196411,Wooden Cross,EnemySpawn1_C,SupraMap,beneath stone ledge,After_Chapel1,,,,
EnemySpawn8_1118,EnemySpawner,21348.23242,-24577.55859,-168.3066101,Wooden Cross,EnemySpawn1_C,SupraMap,next to shell,Red_Crystal,,,,
EnemySpawn9,EnemySpawner,23214.24609,-20195.12695,-617.5627441,Wooden Cross,EnemySpawn1_C,SupraMap,at Armor House,Red_Crystal,,,,
EnemySpawn98_4461,EnemySpawner,-19272.79102,-26603.0918,-1515.417847,Wooden Cross,EnemySpawn1_C,SupraMap,in pit,After_Chapel2,,,,
EnemySpawn99_5404,EnemySpawner,-16383.04004,-24018.88086,-1226.548706,Wooden Cross,EnemySpawn1_C,SupraMap,in pit,After_Chapel2,,,,
EnemySpawn105_2072,EnemySpawner,-11552.62207,-43268.82813,-978.1655273,Stone Grave,EnemySpawn2_C,SupraMap,next to field,Suprafield,,,,
EnemySpawn106_3035,EnemySpawner,-14300.06738,-44965.82031,-653.84198,Stone Grave,EnemySpawn2_C,SupraMap,on hill,Suprafield,,,,
EnemySpawn107_4358,EnemySpawner,-16934.32813,-47131.23438,-199.6724091,Stone Grave,EnemySpawn2_C,SupraMap,on hill,Suprafield,,,,
EnemySpawn109_5546,EnemySpawner,-23074.9707,-44345.92969,-370.2591248,Stone Grave,EnemySpawn2_C,SupraMap,next to lockers,Suprafield,,,,
EnemySpawn110_6494,EnemySpawner,-18906.20313,-39751.38281,-1253.914185,Stone Grave,EnemySpawn2_C,SupraMap,next to field,Suprafield,,,,
EnemySpawn111_8327,EnemySpawner,-14260.57422,-49542.52344,647.0863647,Stone Grave,EnemySpawn2_C,SupraMap,next to yellow pipe on hill,Suprafield,,,,
EnemySpawn112_10475,EnemySpawner,-13104.14941,-50715.35547,145.5058441,Stone Grave,EnemySpawn2_C,SupraMap,next to yellow pipe on hill,Suprafield,,,,
EnemySpawn11_7918,EnemySpawner,22372.87891,-33492.23828,-45.82348633,Stone Grave,EnemySpawn2_C,SupraMap,behind house,Red_Crystal,,,,
EnemySpawn14_12256,EnemySpawner,22679.25586,-27383.5293,204.6035614,Stone Grave,EnemySpawn2_C,SupraMap,next to purple button,Red_Crystal,,,,
EnemySpawn165,EnemySpawner,-28375.63086,27236.92773,242.7933655,Stone Grave,EnemySpawn2_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn166,EnemySpawner,-28303.03125,24327.04883,189.5271759,Stone Grave,EnemySpawn2_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn167,EnemySpawner,-25332.2168,24293.37109,286.6487427,Stone Grave,EnemySpawn2_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn168,EnemySpawner,-22678.37891,28515.80859,357.8109131,Stone Grave,EnemySpawn2_C,SupraMap,across valley,After_Rattlehag,,BuyBelt_C & RedPlankItems,,
EnemySpawn169,EnemySpawner,-17126.64063,17758.85156,-2117.990723,Stone Grave,EnemySpawn2_C,SupraMap,valley floor,After_Rattlehag,,,,
